GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
Id,Id2,Geography,Estimate; Median household income in the past 12 months (in 2014 Inflation-adjusted dollars),Margin of Error; Median household income in the past 12 months (in 2014 Inflation-adjusted dollars)
1400000US06065046200,06065046200,"Census Tract 462, Riverside County, California",33630,7154
1400000US06065046401,06065046401,"Census Tract 464.01, Riverside County, California",63723,17056
1400000US06065046402,06065046402,"Census Tract 464.02, Riverside County, California",34769,9531
1400000US06065046403,06065046403,"Census Tract 464.03, Riverside County, California",58984,9361
1400000US06065046404,06065046404,"Census Tract 464.04, Riverside County, California",63671,6284
1400000US06065046405,06065046405,"Census Tract 464.05, Riverside County, California",59950,8297
1400000US06065046500,06065046500,"Census Tract 465, Riverside County, California",17286,2824
1400000US06065046601,06065046601,"Census Tract 466.01, Riverside County, California",90750,48831
1400000US06065046602,06065046602,"Census Tract 466.02, Riverside County, California",88141,12816
1400000US06065046700,06065046700,"Census Tract 467, Riverside County, California",46094,7716
1400000US06065046800,06065046800,"Census Tract 468, Riverside County, California",63504,9488
1400000US06065046900,06065046900,"Census Tract 469, Riverside County, California",45086,7291
1400000US06065047000,06065047000,"Census Tract 470, Riverside County, California",50833,5946
1400000US06065047201,06065047201,"Census Tract 472.01, Riverside County, California",27125,9461
1400000US06065047202,06065047202,"Census Tract 472.02, Riverside County, California",32361,10401
1400000US06065047900,06065047900,"Census Tract 479, Riverside County, California",118352,20103
1400000US06065048100,06065048100,"Census Tract 481, Riverside County, California",109137,10830
1400000US06065048200,06065048200,"Census Tract 482, Riverside County, California",89844,11201
1400000US06065048300,06065048300,"Census Tract 483, Riverside County, California",58036,9737
1400000US06065048700,06065048700,"Census Tract 487, Riverside County, California",82024,19919
1400000US06065048800,06065048800,"Census Tract 488, Riverside County, California",49156,13360
1400000US06065048901,06065048901,"Census Tract 489.01, Riverside County, California",60705,7519
1400000US06065048902,06065048902,"Census Tract 489.02, Riverside County, California",43039,3910
1400000US06065049000,06065049000,"Census Tract 490, Riverside County, California",90228,12775
1400000US06065049100,06065049100,"Census Tract 491, Riverside County, California",56339,15954
1400000US06065049400,06065049400,"Census Tract 494, Riverside County, California",46033,14499
1400000US06065049500,06065049500,"Census Tract 495, Riverside County, California",35682,7021
1400000US06065049600,06065049600,"Census Tract 496, Riverside County, California",65833,10904
1400000US06065049700,06065049700,"Census Tract 497, Riverside County, California",104196,17231
1400000US06065049800,06065049800,"Census Tract 498, Riverside County, California",42083,3927
1400000US06065050300,06065050300,"Census Tract 503, Riverside County, California",91002,8750
1400000US06065050400,06065050400,"Census Tract 504, Riverside County, California",70969,6319
1400000US06065050500,06065050500,"Census Tract 505, Riverside County, California",67169,13364
1400000US06065050600,06065050600,"Census Tract 506, Riverside County, California",74782,13101
1400000US06065050700,06065050700,"Census Tract 507, Riverside County, California",93008,13242
1400000US06065050900,06065050900,"Census Tract 509, Riverside County, California",75556,4949
1400000US06065051100,06065051100,"Census Tract 511, Riverside County, California",54948,11621
1400000US06065051200,06065051200,"Census Tract 512, Riverside County, California",44890,13722
1400000US06065051300,06065051300,"Census Tract 513, Riverside County, California",46650,7360
1400000US06065051400,06065051400,"Census Tract 514, Riverside County, California",56108,11198
1400000US06065940100,06065940100,"Census Tract 9401, Riverside County, California",45417,15872
1400000US06065940400,06065940400,"Census Tract 9404, Riverside County, California",45121,7543
1400000US06065940500,06065940500,"Census Tract 9405, Riverside County, California",61447,8644
1400000US06065940600,06065940600,"Census Tract 9406, Riverside County, California",89239,15805
1400000US06065940700,06065940700,"Census Tract 9407, Riverside County, California",50868,4034
1400000US06065940800,06065940800,"Census Tract 9408, Riverside County, California",49229,2635
1400000US06065940900,06065940900,"Census Tract 9409, Riverside County, California",48792,3548
1400000US06065941000,06065941000,"Census Tract 9410, Riverside County, California",36859,5495
1400000US06065941100,06065941100,"Census Tract 9411, Riverside County, California",38942,3111
1400000US06065941200,06065941200,"Census Tract 9412, Riverside County, California",51287,4803
1400000US06065941300,06065941300,"Census Tract 9413, Riverside County, California",52208,5012
1400000US06065941400,06065941400,"Census Tract 9414, Riverside County, California",31445,2065
1400000US06065941500,06065941500,"Census Tract 9415, Riverside County, California",60307,10183
1400000US06065980004,06065980004,"Census Tract 9800.04, Riverside County, California",-,**
1400000US06065981000,06065981000,"Census Tract 9810, Riverside County, California",-,**
1400000US06067000100,06067000100,"Census Tract 1, Sacramento County, California",95227,15814
1400000US06067000200,06067000200,"Census Tract 2, Sacramento County, California",83750,15330
1400000US06067000300,06067000300,"Census Tract 3, Sacramento County, California",91563,18804
1400000US06067000400,06067000400,"Census Tract 4, Sacramento County, California",53863,4715
1400000US06067000500,06067000500,"Census Tract 5, Sacramento County, California",42964,7522
1400000US06067000600,06067000600,"Census Tract 6, Sacramento County, California",30714,16684
1400000US06067000700,06067000700,"Census Tract 7, Sacramento County, California",12185,907
1400000US06067000800,06067000800,"Census Tract 8, Sacramento County, California",59508,15288
1400000US06067001101,06067001101,"Census Tract 11.01, Sacramento County, California",25492,9728
1400000US06067001200,06067001200,"Census Tract 12, Sacramento County, California",36653,5412
1400000US06067001300,06067001300,"Census Tract 13, Sacramento County, California",45407,5645
1400000US06067001400,06067001400,"Census Tract 14, Sacramento County, California",35472,5894
1400000US06067001500,06067001500,"Census Tract 15, Sacramento County, California",75779,10670
1400000US06067001600,06067001600,"Census Tract 16, Sacramento County, California",86214,10097
1400000US06067001700,06067001700,"Census Tract 17, Sacramento County, California",50000,8878
1400000US06067001800,06067001800,"Census Tract 18, Sacramento County, California",47736,7807
1400000US06067001900,06067001900,"Census Tract 19, Sacramento County, California",34528,6022
1400000US06067002000,06067002000,"Census Tract 20, Sacramento County, California",31928,4205
1400000US06067002100,06067002100,"Census Tract 21, Sacramento County, California",39632,7162
1400000US06067002200,06067002200,"Census Tract 22, Sacramento County, California",24246,7985
1400000US06067002300,06067002300,"Census Tract 23, Sacramento County, California",87330,12010
1400000US06067002400,06067002400,"Census Tract 24, Sacramento County, California",107100,8342
1400000US06067002500,06067002500,"Census Tract 25, Sacramento County, California",103682,5868
1400000US06067002600,06067002600,"Census Tract 26, Sacramento County, California",70417,17232
1400000US06067002700,06067002700,"Census Tract 27, Sacramento County, California",30793,9987
1400000US06067002800,06067002800,"Census Tract 28, Sacramento County, California",27017,8094
1400000US06067002900,06067002900,"Census Tract 29, Sacramento County, California",47106,9295
1400000US06067003000,06067003000,"Census Tract 30, Sacramento County, California",60807,9700
1400000US06067003101,06067003101,"Census Tract 31.01, Sacramento County, California",37373,6635
1400000US06067003102,06067003102,"Census Tract 31.02, Sacramento County, California",49830,10622
1400000US06067003202,06067003202,"Census Tract 32.02, Sacramento County, California",33766,7830
1400000US06067003203,06067003203,"Census Tract 32.03, Sacramento County, California",37817,3930
1400000US06067003204,06067003204,"Census Tract 32.04, Sacramento County, California",33278,6103
1400000US06067003300,06067003300,"Census Tract 33, Sacramento County, California",69375,9157
1400000US06067003400,06067003400,"Census Tract 34, Sacramento County, California",49681,12193
1400000US06067003501,06067003501,"Census Tract 35.01, Sacramento County, California",45492,12697
1400000US06067003502,06067003502,"Census Tract 35.02, Sacramento County, California",47961,17036
1400000US06067003600,06067003600,"Census Tract 36, Sacramento County, California",36113,3448
1400000US06067003700,06067003700,"Census Tract 37, Sacramento County, California",25725,4034
1400000US06067003800,06067003800,"Census Tract 38, Sacramento County, California",51298,3084
1400000US06067003900,06067003900,"Census Tract 39, Sacramento County, California",65926,16033
1400000US06067004001,06067004001,"Census Tract 40.01, Sacramento County, California",55076,10531
1400000US06067004004,06067004004,"Census Tract 40.04, Sacramento County, California",89181,14242
1400000US06067004005,06067004005,"Census Tract 40.05, Sacramento County, California",63558,3446
1400000US06067004006,06067004006,"Census Tract 40.06, Sacramento County, California",49005,5041
1400000US06067004008,06067004008,"Census Tract 40.08, Sacramento County, California",78946,5297
1400000US06067004009,06067004009,"Census Tract 40.09, Sacramento County, California",76313,10244
1400000US06067004010,06067004010,"Census Tract 40.10, Sacramento County, California",53301,6768
1400000US06067004011,06067004011,"Census Tract 40.11, Sacramento County, California",97768,24117
1400000US06067004012,06067004012,"Census Tract 40.12, Sacramento County, California",109213,17784
1400000US06067004100,06067004100,"Census Tract 41, Sacramento County, California",27337,7643
1400000US06067004201,06067004201,"Census Tract 42.01, Sacramento County, California",46357,8321
1400000US06067004202,06067004202,"Census Tract 42.02, Sacramento County, California",33068,5855
1400000US06067004203,06067004203,"Census Tract 42.03, Sacramento County, California",26316,4433
