AFFGEOID,Total,White,Black,AIndian,Asian,Hawaiian,Max,Diversity
1400000US06081610700,5013,3748,58,0,640,26,3748,0.747656094
1400000US06081610800,5091,3398,65,24,278,0,3398,0.667452367
1400000US06081610900,8196,5668,85,147,582,38,5668,0.691556857
1400000US06081611000,5788,4565,221,12,406,0,4565,0.78870076
1400000US06081611100,6544,5075,17,0,660,0,5075,0.77551956
1400000US06081611200,3011,2574,0,0,167,0,2574,0.854865493
1400000US06081611300,4789,3774,13,0,475,0,3774,0.788055962
1400000US06081611400,4454,3667,11,0,486,12,3667,0.823304894
1400000US06081611500,2580,2096,0,13,382,5,2096,0.812403101
1400000US06081611600,2335,1793,112,27,289,0,1793,0.767880086
1400000US06081611700,5349,2199,1230,10,188,461,2199,0.411104879
1400000US06081611800,4149,1576,1012,24,8,677,1576,0.379850566
1400000US06081611900,10359,4561,1314,0,472,1452,4561,0.440293465
1400000US06081612000,7795,3634,1079,0,120,902,3634,0.46619628
1400000US06081612100,7690,4461,715,15,519,415,4461,0.580104031
1400000US06081612500,4563,3719,11,0,443,0,3719,0.815033969
1400000US06081612600,4487,3385,58,15,827,4,3385,0.754401605
1400000US06081612700,2034,1878,0,19,131,0,1878,0.923303835
1400000US06081612800,3221,2864,5,0,246,3,2864,0.889164856
1400000US06081612900,4562,3701,28,12,655,0,3701,0.811266988
1400000US06081613000,3392,2778,21,0,511,0,2778,0.818985849
1400000US06081613200,6756,5840,9,0,474,0,5840,0.864416815
1400000US06081613300,2567,2204,20,0,232,0,2204,0.858589794
1400000US06081613400,3303,3031,0,0,102,0,3031,0.917650621
1400000US06081613501,4274,3130,312,0,140,0,3130,0.732335049
1400000US06081613502,5763,5187,0,1,159,16,5187,0.900052056
1400000US06081613600,6315,5037,15,0,88,0,5037,0.797624703
1400000US06081613700,8719,6832,21,24,505,38,6832,0.783576098
1400000US06081613800,4009,3699,26,7,18,4,3699,0.922673984
1400000US06081613900,6318,4547,236,27,650,137,4547,0.719689775
1400000US06081614000,5843,1982,349,36,2449,202,2449,0.419134007
1400000US06083000101,6290,4787,178,46,243,0,4787,0.761049285
1400000US06083000102,5523,4268,2,76,335,0,4268,0.772768423
1400000US06083000103,3087,2853,10,0,77,0,2853,0.924198251
1400000US06083000200,3864,3194,0,80,70,0,3194,0.826604555
1400000US06083000301,3261,1936,53,0,97,0,1936,0.593682919
1400000US06083000302,4116,2955,68,43,172,0,2955,0.717930029
1400000US06083000400,4355,3736,10,17,86,16,3736,0.857864524
1400000US06083000501,3500,3228,51,0,47,0,3228,0.922285714
1400000US06083000502,5740,5271,96,0,132,0,5271,0.918292683
1400000US06083000600,4392,3689,45,0,99,12,3689,0.839936248
1400000US06083000700,6235,4747,113,27,228,0,4747,0.761347233
1400000US06083000801,4734,2451,18,0,151,0,2451,0.51774398
1400000US06083000804,7353,4742,162,57,263,0,4742,0.644906841
1400000US06083000900,3309,2377,70,30,59,14,2377,0.718343911
1400000US06083001000,5594,4191,184,0,167,0,4191,0.749195567
1400000US06083001101,4729,3930,0,19,119,0,3930,0.831042504
1400000US06083001102,5354,3419,51,6,178,7,3419,0.638587972
1400000US06083001203,3299,2548,0,0,266,0,2548,0.772355259
1400000US06083001206,5359,3233,1,9,203,0,3233,0.603284195
1400000US06083001208,4286,3620,17,61,219,0,3620,0.844610359
1400000US06083001304,7401,5951,115,25,379,80,5951,0.80408053
1400000US06083001306,3382,2854,77,26,71,0,2854,0.843879361
1400000US06083001402,3431,3247,35,49,0,0,3247,0.94637132
1400000US06083001500,3269,3118,7,0,58,0,3118,0.953808504
1400000US06083001601,5086,3977,1,84,163,0,3977,0.781950452
1400000US06083001604,5051,4236,0,60,191,0,4236,0.838645813
1400000US06083001704,3109,2426,27,58,84,0,2426,0.780315214
1400000US06083001706,4428,3469,89,114,275,0,3469,0.783423668
1400000US06083001800,1071,909,0,0,4,1,909,0.848739496
1400000US06083001901,6962,5478,124,272,188,0,5478,0.786842861
1400000US06083001903,5959,4974,0,0,97,0,4974,0.834703809
1400000US06083001905,2627,2429,64,4,25,0,2429,0.924628854
1400000US06083001906,6317,5275,64,390,55,1,5275,0.835048282
1400000US06083002005,5398,4610,69,109,177,0,4610,0.854020007
1400000US06083002006,2312,1962,0,71,95,0,1962,0.848615917
1400000US06083002007,9905,8218,341,10,623,36,8218,0.829681979
1400000US06083002008,6451,5170,215,59,121,43,5170,0.801426135
1400000US06083002009,4067,3544,0,0,132,0,3544,0.871403983
1400000US06083002010,4552,3766,130,110,230,0,3766,0.827328647
1400000US06083002011,4967,3631,74,0,239,0,3631,0.731024763
1400000US06083002012,3121,2965,9,25,44,0,2965,0.950016021
1400000US06083002013,2873,2522,3,40,82,0,2522,0.877828054
1400000US06083002101,3741,2901,29,36,22,0,2901,0.775461107
1400000US06083002102,2577,1888,11,7,82,43,1888,0.732634847
1400000US06083002103,4175,2779,59,86,195,48,2779,0.665628743
1400000US06083002205,5257,3295,71,34,544,0,3295,0.626783337
1400000US06083002206,4785,3357,80,82,185,0,3357,0.701567398
1400000US06083002209,3402,2390,58,0,98,29,2390,0.702527925
1400000US06083002210,5552,3552,209,201,576,55,3552,0.639769452
1400000US06083002211,5799,4081,172,0,474,0,4081,0.703742024
1400000US06083002303,6033,4494,8,21,376,0,4494,0.744903033
1400000US06083002304,6114,3701,0,2,313,0,3701,0.605332025
1400000US06083002305,7448,5658,246,8,333,0,5658,0.759667025
1400000US06083002306,8450,5977,127,0,380,0,5977,0.707337278
1400000US06083002402,12739,9200,284,280,747,0,9200,0.722191695
1400000US06083002403,7039,4741,104,33,23,0,4741,0.673533172
1400000US06083002404,8856,6061,87,14,204,60,6061,0.684394761
1400000US06083002502,7382,5298,68,253,224,0,5298,0.717691682
1400000US06083002604,3156,1541,637,60,141,85,1541,0.488276299
1400000US06083002606,3493,2309,369,25,202,0,2309,0.661036358
1400000US06083002702,8043,4734,239,21,12,70,4734,0.588586348
1400000US06083002703,4143,2737,236,86,102,9,2737,0.660632392
1400000US06083002705,4163,2653,141,75,6,40,2653,0.637280807
1400000US06083002706,6517,4294,338,156,124,0,4294,0.658892128
1400000US06083002707,2308,1768,73,11,32,0,1768,0.766031196
1400000US06083002708,2537,2136,1,13,120,15,2136,0.841939298
1400000US06083002802,6984,4517,281,138,484,23,4517,0.646764032
1400000US06083002806,2179,1644,67,26,35,24,1644,0.75447453
1400000US06083002808,7133,5778,181,123,171,60,5778,0.810037852
1400000US06083002809,4837,3225,398,2,160,0,3225,0.66673558
1400000US06083002906,3928,3379,71,19,94,0,3379,0.860234216
1400000US06083002907,4395,3522,0,34,312,9,3522,0.801365188
1400000US06083002909,5783,4431,18,12,338,0,4431,0.766211309
1400000US06083002913,3652,2937,18,32,403,0,2937,0.804216867
1400000US06083002914,3070,2229,2,48,488,1,2229,0.726058632
1400000US06083002915,499,221,0,23,142,0,221,0.442885772
1400000US06083002922,9549,4917,300,94,2343,39,4917,0.514923029
1400000US06083002924,6594,5021,58,12,852,5,5021,0.761449803
1400000US06083002926,6027,4025,195,13,636,0,4025,0.667828107
1400000US06083002928,4948,3787,86,0,572,0,3787,0.765359741
1400000US06083002930,6921,4125,34,61,727,0,4125,0.596012137
1400000US06083002932,2227,1484,25,18,184,0,1484,0.66636731
1400000US06083003001,5749,3727,38,0,450,0,3727,0.648286659
1400000US06083003004,4978,4015,165,73,344,0,4015,0.806548815
1400000US06083003005,5465,3502,116,9,460,0,3502,0.640805124
1400000US06083003007,3460,3022,0,0,256,0,3022,0.873410405
1400000US06083003102,3341,2523,198,154,228,7,2523,0.755163125
1400000US06083980000,8,8,0,0,0,0,8,1
1400000US06085500100,6998,2838,113,52,1418,0,2838,0.405544441
1400000US06085500200,5557,3202,203,11,1044,47,3202,0.576210185
1400000US06085500300,3551,2227,210,29,608,0,2227,0.627147282
1400000US06085500400,2407,1495,38,28,217,6,1495,0.62110511
1400000US06085500500,5635,3690,58,17,798,76,3690,0.654835847
1400000US06085500600,4785,3037,130,36,549,0,3037,0.634691745
1400000US06085500800,3337,1850,373,35,749,8,1850,0.554390171
1400000US06085500901,3974,1677,365,0,1555,0,1677,0.421992954
1400000US06085500902,5541,2448,288,78,1753,0,2448,0.441797509
1400000US06085501000,4443,1924,161,169,844,0,1924,0.433040738
1400000US06085501101,4431,1985,247,0,1126,0,1985,0.44798014
1400000US06085501102,4916,2794,78,13,379,0,2794,0.568348251
1400000US06085501200,4571,2126,154,50,684,31,2126,0.465106104
1400000US06085501300,4490,2574,254,129,805,13,2574,0.573273942
1400000US06085501401,3378,1767,85,33,302,0,1767,0.523090586
1400000US06085501402,3118,1451,40,67,405,22,1451,0.465362412
1400000US06085501501,4676,2088,60,0,1243,12,2088,0.4465355
1400000US06085501502,4163,2064,60,45,551,0,2064,0.495796301
1400000US06085501600,6428,3057,926,59,829,0,3057,0.475575607
1400000US06085501700,4973,2915,43,24,168,0,2915,0.586165293
1400000US06085501800,5086,2265,24,156,191,61,2265,0.445340149
1400000US06085501900,5723,2493,399,64,1197,0,2493,0.435610694
1400000US06085502001,5885,3109,274,7,525,1,3109,0.528292268
1400000US06085502002,5511,2132,114,0,440,41,2132,0.386862638
1400000US06085502101,5278,3696,57,15,864,0,3696,0.700265252
1400000US06085502102,7551,4010,588,160,946,3,4010,0.531055489
1400000US06085502201,7087,3061,589,0,1443,8,3061,0.431917596
1400000US06085502202,3276,2214,54,45,520,0,2214,0.675824176
1400000US06085502301,3291,2612,135,1,219,0,2612,0.793679733
1400000US06085502302,3152,2546,17,16,164,0,2546,0.807741117
1400000US06085502400,7029,5235,397,0,464,55,5235,0.74477166
1400000US06085502500,6380,4923,69,96,488,0,4923,0.771630094
1400000US06085502601,2870,2280,0,70,272,0,2280,0.794425087
1400000US06085502603,2448,1843,30,29,175,0,1843,0.752859477
1400000US06085502604,4108,3089,267,0,431,0,3089,0.75194742
1400000US06085502701,4590,3211,183,28,633,0,3211,0.69956427
1400000US06085502702,7604,5338,192,19,1294,0,5338,0.701998948
1400000US06085502800,4375,3320,8,320,368,12,3320,0.758857143
1400000US06085502901,6658,4747,47,25,1086,7,4747,0.71297687
1400000US06085502902,7283,5285,30,34,880,0,5285,0.725662502
1400000US06085502903,5160,4109,262,21,567,0,4109,0.796317829
1400000US06085502906,4284,2719,290,0,757,0,2719,0.634687208
1400000US06085502907,3829,2766,62,0,505,0,2766,0.722381823
1400000US06085502908,6729,4832,175,51,1002,9,4832,0.718085897
1400000US06085502909,5426,3954,111,37,657,0,3954,0.728713601
1400000US06085502910,3426,2250,55,80,725,0,2250,0.656742557
1400000US06085503001,4313,3526,52,0,339,0,3526,0.817528403
1400000US06085503002,3636,2836,44,28,412,33,2836,0.779977998
1400000US06085503003,5562,3913,169,12,688,0,3913,0.703523912
1400000US06085503105,2454,447,10,0,1704,0,1704,0.694376528
1400000US06085503108,7905,3303,272,36,2866,0,3303,0.417836812
1400000US06085503110,4927,1817,60,0,1878,0,1878,0.381165009
1400000US06085503111,5323,1604,147,55,2761,0,2761,0.518692467
1400000US06085503112,3763,1471,173,56,1024,0,1471,0.390911507
1400000US06085503113,5053,2372,245,22,290,0,2372,0.469424104
1400000US06085503115,6065,3430,79,15,1937,0,3430,0.565539984
1400000US06085503116,4970,2401,140,102,1907,0,2401,0.483098592
1400000US06085503117,3430,668,84,159,1343,0,1343,0.39154519
1400000US06085503118,5596,1789,216,168,1843,0,1843,0.329342387
1400000US06085503121,4453,2081,313,115,900,0,2081,0.467325399
1400000US06085503122,2802,553,267,182,1112,42,1112,0.396859386
1400000US06085503123,3880,1612,395,0,581,0,1612,0.415463918
1400000US06085503204,8060,3207,371,176,2709,114,3207,0.397890819
1400000US06085503207,4160,1007,127,36,2576,124,2576,0.619230769
1400000US06085503208,4163,2297,35,0,1278,57,2297,0.551765554
1400000US06085503210,4331,1574,86,0,2188,0,2188,0.505195105
1400000US06085503211,5366,2208,107,268,2474,56,2474,0.461051062
1400000US06085503212,4212,1256,80,36,2225,29,2225,0.528252612
1400000US06085503213,4329,1319,0,16,2443,0,2443,0.564333564
1400000US06085503214,8143,3023,92,76,3574,21,3574,0.438904581
1400000US06085503217,4431,1805,118,55,1485,82,1805,0.407357256
1400000US06085503218,4665,3018,73,0,732,0,3018,0.646945338
1400000US06085503304,6597,2171,270,18,3013,112,3013,0.456722753
1400000US06085503305,6772,2056,127,0,2994,89,2994,0.442114589
1400000US06085503306,4286,1851,64,77,1365,0,1851,0.431871209
1400000US06085503312,3680,1665,417,0,924,51,1665,0.452445652
1400000US06085503313,4206,1240,76,42,2419,0,2419,0.575130766
1400000US06085503315,8018,1679,471,119,4009,0,4009,0.5
1400000US06085503321,4778,580,87,0,3749,0,3749,0.784637924
1400000US06085503322,4021,899,276,0,2172,0,2172,0.540164138
1400000US06085503323,4667,1022,143,0,2507,10,2507,0.537175916
1400000US06085503324,3473,553,21,0,2557,0,2557,0.73625108
1400000US06085503325,4876,1202,75,13,2721,0,2721,0.558039377
1400000US06085503326,7236,1127,175,8,5400,67,5400,0.746268657
1400000US06085503327,5231,1682,332,0,2443,32,2443,0.467023514
1400000US06085503329,3455,750,40,11,2359,0,2359,0.682778582
1400000US06085503330,8100,1322,2,0,6570,0,6570,0.811111111
1400000US06085503331,3555,2019,107,11,1120,26,2019,0.567932489
1400000US06085503332,5456,4041,9,0,1116,0,4041,0.740652493
1400000US06085503333,4410,2093,85,22,1861,0,2093,0.474603175
1400000US06085503334,8975,3082,125,0,5377,0,5377,0.599108635
1400000US06085503336,3637,763,49,21,1997,69,1997,0.549078911
1400000US06085503337,3803,952,73,7,2443,0,2443,0.642387589
1400000US06085503401,4581,1712,150,0,939,0,1712,0.373717529
1400000US06085503402,5511,2271,199,0,1565,0,2271,0.412084921
1400000US06085503504,5964,3007,47,61,1263,22,3007,0.504191818
1400000US06085503506,6073,2544,112,109,1659,0,2544,0.418903343
1400000US06085503507,2370,1123,59,31,406,136,1123,0.473839662
1400000US06085503508,6737,2385,166,0,1163,66,2385,0.35401514
1400000US06085503509,4069,1355,50,29,1311,19,1355,0.333005652
1400000US06085503510,5890,1738,245,13,1117,0,1738,0.295076401
1400000US06085503511,3874,756,35,8,1906,200,1906,0.491997935
1400000US06085503601,2955,1410,18,14,506,5,1410,0.47715736
1400000US06085503602,5194,2161,253,0,1332,0,2161,0.416056989
1400000US06085503703,4092,1593,244,0,881,0,1593,0.389296188
1400000US06085503707,5467,1481,241,13,2269,11,2269,0.415035669
1400000US06085503708,2562,397,91,0,1769,8,1769,0.69047619
1400000US06085503709,5762,1119,68,134,3402,42,3402,0.590419993
1400000US06085503710,3915,1110,21,0,1109,13,1110,0.283524904
1400000US06085503711,4903,2283,164,121,493,0,2283,0.465633286
1400000US06085503712,3950,1174,163,0,1858,20,1858,0.470379747
1400000US06085503713,2930,857,0,19,1066,9,1066,0.363822526
1400000US06085503802,7895,2524,290,135,2699,3,2699,0.341861938
1400000US06085503803,4709,1044,115,0,2901,9,2901,0.616054364
1400000US06085503804,5573,2064,139,42,2342,0,2342,0.420240445
1400000US06085503902,6003,1611,166,45,1049,9,1611,0.268365817
1400000US06085503903,3780,1019,17,63,1368,0,1368,0.361904762
1400000US06085504001,5942,2280,160,84,1088,0,2280,0.383709189
1400000US06085504002,6105,1778,147,118,2085,198,2085,0.341523342
1400000US06085504101,4612,1678,106,50,824,0,1678,0.363833478
1400000US06085504102,5966,1998,102,28,1118,0,1998,0.334897754
1400000US06085504201,5231,2734,105,58,1402,6,2734,0.522653412
1400000US06085504202,4739,3159,45,0,868,0,3159,0.666596328
1400000US06085504307,5673,1328,192,34,3625,0,3625,0.638991715
1400000US06085504308,4452,1577,59,0,2207,16,2207,0.495732255
1400000US06085504311,7311,952,55,0,5746,0,5746,0.785938996
1400000US06085504314,4692,857,187,15,2860,7,2860,0.609548167
1400000US06085504315,6721,1270,474,12,4196,0,4196,0.624311858
1400000US06085504316,5261,976,115,0,3474,0,3474,0.660330736
1400000US06085504317,4637,892,146,17,3208,26,3208,0.691826612
1400000US06085504318,5054,960,64,0,2644,8,2644,0.52314998
1400000US06085504319,7724,1490,138,19,5165,0,5165,0.668694977
1400000US06085504320,2961,673,26,0,2059,36,2059,0.695373185
1400000US06085504321,5406,852,62,28,3442,125,3442,0.636699963
1400000US06085504322,5256,1000,225,0,3542,167,3542,0.673896499
1400000US06085504323,6318,712,12,81,4425,0,4425,0.700379867
1400000US06085504410,4864,1005,117,0,2993,0,2993,0.615337171
1400000US06085504411,5729,1531,13,28,3598,0,3598,0.628032816
1400000US06085504412,5233,1120,125,1,3148,44,3148,0.601566979
1400000US06085504413,1776,256,29,0,1446,0,1446,0.814189189
1400000US06085504414,5824,806,140,21,4478,1,4478,0.768887363
1400000US06085504415,5193,1021,45,0,3404,0,3404,0.655497785
1400000US06085504416,3551,698,44,11,2442,0,2442,0.687693607
1400000US06085504417,364,280,0,0,84,0,280,0.769230769
1400000US06085504418,5353,816,71,23,2914,101,2914,0.544367644
1400000US06085504420,4810,1022,75,59,2980,0,2980,0.61954262
1400000US06085504421,4621,909,65,49,3118,0,3118,0.674745726
1400000US06085504422,3852,988,124,0,2185,0,2185,0.567237799
1400000US06085504423,2557,740,177,19,1185,104,1185,0.463433711
1400000US06085504504,9741,2247,325,15,6058,6,6058,0.621907402
1400000US06085504505,5168,975,86,57,3121,47,3121,0.603908669
1400000US06085504506,5706,1019,133,0,4184,0,4184,0.733263232
1400000US06085504507,5732,1153,167,74,3162,169,3162,0.551639916
1400000US06085504601,851,643,37,0,48,0,643,0.755581669
1400000US06085504602,1835,1053,23,10,453,0,1053,0.573841962
1400000US06085504700,669,426,192,0,8,39,426,0.6367713
1400000US06085504802,5467,2263,22,7,2661,0,2661,0.486738613
1400000US06085504803,5793,1954,225,0,3309,0,3309,0.571206629
1400000US06085504805,6354,4523,104,21,1306,39,4523,0.711835065
1400000US06085504806,2756,1232,94,0,1204,0,1232,0.447024673
1400000US06085504901,9811,2069,326,19,6823,0,6823,0.69544389
1400000US06085505001,9904,3067,526,7,5465,0,5465,0.551797254
1400000US06085505006,4266,1292,44,0,2701,14,2701,0.633145804
1400000US06085505007,4199,1767,372,14,1670,64,1767,0.42081448
1400000US06085505008,5347,1660,83,0,3171,0,3171,0.593042828
1400000US06085505009,7264,2597,625,83,2358,0,2597,0.35751652
1400000US06085505100,3078,1295,62,4,1124,7,1295,0.420727745
1400000US06085505202,6721,3369,183,0,1690,0,3369,0.501264693
1400000US06085505203,5192,3005,267,6,1083,0,3005,0.578775039
1400000US06085505301,4668,2108,315,20,1938,36,2108,0.451585261
1400000US06085505302,3904,2340,84,10,1074,0,2340,0.599385246
1400000US06085505303,6362,3320,306,0,1824,53,3320,0.521848475
1400000US06085505304,3199,1620,20,9,1114,1,1620,0.506408253
1400000US06085505305,6238,2814,98,0,2723,19,2814,0.451106124
1400000US06085505401,6210,1629,174,132,3473,91,3473,0.559259259
1400000US06085505402,2851,1177,5,31,1229,0,1229,0.431076815
1400000US06085505403,5911,2519,207,54,2317,49,2519,0.426154627
1400000US06085505500,4051,2317,177,41,867,0,2317,0.571957541
1400000US06085505600,4053,2613,195,22,722,0,2613,0.644707624
1400000US06085505700,6546,4236,173,59,1239,60,4236,0.647112741
1400000US06085505800,3790,2713,107,0,612,0,2713,0.715831135
1400000US06085505900,7359,4714,437,35,1477,0,4714,0.640576165
